-0.00000186;0.00000682;0.00000653;-0.00000700;-0.00001142;0.00002865;-0.00001415;0.00001768;
-0.00004379;0.00000782;0.00001035;-0.00001848;-0.00002991;-0.00001133;-0.00000040;-0.00003744;
-0.00004426;0.00002644;-0.00001775;-0.00004625;-0.00003442;-0.00000682;-0.00002611;-0.00001665;
-0.00004511;-0.00001140;-0.00002179;-0.00001983;0.00000577;0.00002707;-0.00003775;-0.00001770;
-0.00005787;-0.00000449;0.00002459;-0.00001924;0.00005235;0.00004026;-0.00000203;0.00000212;
-0.00006802;-0.00004627;0.00003965;-0.00003362;0.00001408;0.00002177;-0.00004363;0.00000143;
-0.00007883;-0.00007904;0.00002463;-0.00001162;-0.00000054;-0.00002383;-0.00006057;-0.00003053;
-0.00008145;-0.00004520;-0.00000270;-0.00001086;-0.00001884;0.00001840;-0.00000089;-0.00000136;
-0.00008382;-0.00008914;0.00002481;0.00000612;0.00003051;0.00004573;0.00000494;-0.00002651;
-0.00007555;-0.00004964;0.00003310;-0.00000711;0.00006668;0.00006303;-0.00000554;0.00002763;
-0.00009935;-0.00007231;0.00000201;-0.00001992;0.00002767;0.00003704;-0.00000827;0.00004696;
-0.00008612;-0.00008389;0.00000621;-0.00005528;0.00000172;0.00002302;-0.00002141;-0.00000679;
-0.00011355;-0.00009035;-0.00001200;-0.00002063;0.00002034;0.00002360;0.00001182;-0.00001196;
-0.00010934;-0.00009343;0.00001279;0.00003205;0.00003313;0.00007490;0.00004238;0.00001189;
-0.00009220;-0.00007385;-0.00001346;0.00000914;0.00003529;0.00006654;0.00003375;0.00000861;
-0.00008623;-0.00006580;-0.00001587;0.00000212;0.00000905;0.00006835;0.00001267;-0.00001008;
-0.00004942;-0.00004564;-0.00000371;0.00000139;0.00001603;0.00005946;-0.00001171;-0.00001171;
-0.00005762;-0.00004743;0.00004021;0.00001462;0.00001562;0.00008143;0.00002401;0.00002470;
-0.00004562;-0.00002392;0.00002772;0.00002208;0.00003268;0.00005092;0.00002374;0.00002483;
-0.00002798;-0.00003500;0.00002765;0.00002300;0.00001460;0.00003216;-0.00000778;0.00003514;
-0.00003257;0.00000409;0.00000514;-0.00000612;0.00002329;0.00003755;-0.00002146;0.00003223;
-0.00001808;0.00001933;0.00004613;0.00001001;0.00002883;0.00003804;0.00002204;0.00003954;
-0.00005416;0.00001428;0.00003722;-0.00001462;0.00002575;0.00002774;0.00002854;0.00003214;
0.00000192;-0.00005186;0.00002204;-0.00002325;-0.00003089;0.00000031;-0.00003192;-0.00001625;
-0.00002132;-0.00002099;0.00000358;-0.00003357;-0.00000259;-0.00000335;-0.00001133;0.00000364;
-0.00005210;-0.00004609;0.00003746;0.00001352;0.00001319;0.00005262;0.00000559;0.00001701;
-0.00005237;-0.00006813;0.00001958;0.00000384;0.00000317;0.00005684;-0.00000516;0.00002841;
-0.00003936;-0.00003306;0.00001091;-0.00002984;-0.00000624;0.00000644;-0.00002101;0.00000972;
-0.00005170;-0.00003270;0.00002988;-0.00002709;-0.00000543;0.00002061;0.00000977;-0.00002814;
-0.00003838;-0.00004216;0.00006147;0.00001247;-0.00000952;0.00002208;0.00001486;0.00000881;
-0.00005376;-0.00002349;0.00004437;-0.00000637;-0.00000981;0.00000787;0.00000548;-0.00003505;
-0.00004043;-0.00003015;0.00003905;0.00001238;-0.00004175;-0.00002141;-0.00000854;-0.00000351;
-0.00002906;-0.00003100;0.00005749;-0.00002772;-0.00000103;-0.00001062;-0.00004135;0.00002649;
0.00000110;-0.00000194;0.00006149;-0.00003185;0.00003386;0.00001028;0.00000168;0.00004381;
-0.00000224;0.00001004;0.00005145;-0.00000767;0.00004198;-0.00000344;-0.00000344;0.00003317;
0.00002517;0.00002334;0.00002032;-0.00004839;0.00001634;0.00000096;-0.00004285;0.00003532;
0.00001135;0.00000952;0.00004808;-0.00004321;0.00002233;-0.00000496;-0.00005331;0.00001176;
-0.00002622;0.00002595;0.00002474;-0.00001723;0.00000628;0.00002106;0.00002099;0.00000472;
-0.00002108;0.00002722;0.00001947;-0.00002363;-0.00001989;0.00001643;0.00000335;-0.00000378;
-0.00000595;-0.00000087;-0.00001276;-0.00001945;-0.00004571;-0.00001247;0.00000709;-0.00000429;
0.00001636;-0.00003406;0.00001068;-0.00003375;-0.00003934;0.00001690;0.00003668;0.00005291;
-0.00001384;-0.00001431;0.00004915;-0.00001151;-0.00001920;0.00002662;0.00000876;0.00003234;
-0.00003002;-0.00002237;0.00000867;-0.00003514;-0.00003845;0.00000262;-0.00000943;0.00002443;
-0.00005279;-0.00003666;-0.00000738;-0.00005418;-0.00004848;-0.00001871;-0.00002588;0.00000114;
-0.00003556;0.00001397;0.00000036;-0.00004265;0.00000972;0.00000203;0.00000943;0.00001102;
-0.00003248;0.00001524;0.00000022;-0.00002524;0.00000262;0.00002032;0.00001840;0.00002448;
-0.00005056;-0.00003073;-0.00001422;-0.00000445;-0.00000483;0.00000127;-0.00000123;0.00002179;
-0.00005579;-0.00002591;-0.00004513;-0.00002865;-0.00004131;-0.00002269;-0.00003263;-0.00002510;
-0.00006120;-0.00004075;-0.00000550;-0.00000038;-0.00002807;-0.00003176;-0.00003894;-0.00001538;
-0.00003900;-0.00002000;0.00001652;0.00002778;-0.00002318;0.00000177;-0.00001102;0.00000384;
-0.00003608;-0.00001974;-0.00002736;-0.00000221;-0.00002709;0.00000302;-0.00005452;0.00000626;
-0.00003480;-0.00004870;-0.00006174;-0.00001911;-0.00004200;-0.00002025;-0.00007778;-0.00002709;
-0.00000416;0.00005020;-0.00003836;-0.00000101;-0.00001433;0.00000092;-0.00001495;0.00000031;
-0.00002680;0.00005700;-0.00006963;-0.00000494;-0.00001522;0.00000653;-0.00001178;-0.00000344;
-0.00000869;0.00005197;-0.00003252;0.00003315;0.00002830;0.00001889;0.00003646;0.00001191;
0.00000065;0.00005870;-0.00000002;-0.00000443;0.00004528;0.00004551;0.00003782;0.00000541;
0.00002468;0.00004372;-0.00002611;-0.00001596;0.00004110;-0.00000112;-0.00002251;-0.00003769;
0.00000143;0.00004779;-0.00005914;-0.00003938;0.00003418;0.00001562;-0.00000454;-0.00004126;
-0.00000639;0.00004397;-0.00001341;-0.00002684;0.00006994;0.00000360;0.00003507;-0.00002850;
-0.00002778;0.00001323;0.00002812;-0.00003344;0.00005854;0.00003091;0.00001216;0.00004160;
-0.00003612;0.00001332;0.00002088;-0.00003784;0.00003241;0.00002322;-0.00001536;0.00002859;
-0.00004184;-0.00000362;0.00000168;-0.00002054;0.00004808;-0.00000874;-0.00004052;-0.00001721;
-0.00003967;0.00000054;-0.00000063;-0.00004426;0.00004636;0.00004055;-0.00002508;0.00000577;
-0.00004935;-0.00002164;0.00001634;0.00002228;0.00005107;0.00001129;-0.00000532;0.00000545;
-0.00004037;-0.00004924;-0.00000688;-0.00000369;0.00003505;0.00002182;-0.00002271;-0.00002097;
-0.00003992;-0.00006987;-0.00003572;0.00000436;0.00001864;-0.00000277;-0.00005098;-0.00007302;
-0.00003668;-0.00002845;-0.00001985;0.00004278;0.00002640;-0.00001540;-0.00007220;-0.00001681;
-0.00002141;-0.00000961;-0.00003190;0.00001229;-0.00001580;-0.00001962;-0.00001889;-0.00004180;
-0.00002023;-0.00001658;-0.00000633;0.00003458;0.00000054;0.00001323;0.00003838;-0.00003746;
0.00001361;-0.00004875;-0.00000136;0.00000201;0.00005239;0.00000711;0.00000668;-0.00006710;
0.00002959;0.00001111;-0.00000016;-0.00004017;0.00003306;0.00000051;-0.00002052;-0.00006625;
-0.00000845;-0.00001004;-0.00002881;-0.00000695;0.00003400;0.00000072;-0.00004589;-0.00005905;
-0.00000206;0.00000134;0.00002249;0.00002287;0.00004980;0.00003587;-0.00001674;-0.00005425;
0.00000226;-0.00002787;0.00000836;0.00003049;0.00004126;0.00004338;0.00004137;-0.00005887;
-0.00003185;-0.00003098;0.00002568;0.00000780;-0.00000937;0.00000210;0.00003288;-0.00008433;
-0.00002975;-0.00003250;0.00002926;-0.00003199;0.00000666;-0.00000087;-0.00002883;-0.00005447;
-0.00001200;-0.00001822;0.00002895;-0.00002150;0.00003565;0.00004455;-0.00001451;-0.00004705;
-0.00002720;-0.00001824;0.00004258;-0.00000087;0.00003719;0.00003373;-0.00001962;0.00000145;
-0.00004394;-0.00002593;0.00002287;-0.00000165;0.00000646;0.00003496;-0.00004604;-0.00002378;
-0.00008422;-0.00003427;0.00000914;-0.00002602;0.00000483;-0.00001203;-0.00003462;-0.00003176;
-0.00007363;-0.00005378;0.00001627;-0.00000436;0.00004274;0.00002660;-0.00002325;-0.00001777;
-0.00007917;-0.00006869;0.00000735;-0.00000905;0.00004770;0.00003406;-0.00000641;-0.00001171;
-0.00007311;-0.00005420;-0.00002644;-0.00003746;-0.00000123;-0.00001209;0.00000326;-0.00002745;
-0.00006875;-0.00004189;-0.00004294;-0.00003259;-0.00000639;-0.00003404;-0.00001857;-0.00006281;
-0.00006388;-0.00006250;-0.00002146;-0.00001770;-0.00003335;-0.00002228;0.00000717;-0.00007919;
-0.00004309;-0.00001203;0.00000907;-0.00001339;-0.00001290;-0.00000650;0.00001676;-0.00004566;
-0.00001808;-0.00000899;0.00001815;-0.00000709;0.00000217;-0.00003263;-0.00000986;-0.00005011;
-0.00003657;0.00000065;-0.00001652;-0.00003006;-0.00000791;-0.00003764;-0.00003496;-0.00006706;
0.00000814;0.00000353;0.00002360;-0.00001431;-0.00002007;-0.00002027;-0.00000664;-0.00005418;
-0.00000849;0.00002376;0.00004236;0.00000823;0.00005165;-0.00002778;-0.00003494;-0.00003078;
-0.00001004;0.00003044;0.00004712;-0.00000051;0.00001035;-0.00002007;-0.00004533;-0.00000885;
-0.00005385;0.00001567;0.00003570;-0.00002562;-0.00001334;-0.00004166;-0.00007631;-0.00007550;
-0.00001419;0.00000139;0.00003916;-0.00002338;-0.00002005;-0.00003248;-0.00005411;-0.00009915;
0.00001931;0.00001142;0.00006516;-0.00002705;0.00002749;-0.00001384;-0.00003024;-0.00004609;
0.00000856;-0.00000212;0.00005950;0.00000351;0.00005069;0.00001077;-0.00005002;-0.00004198;
-0.00000192;-0.00002119;0.00003239;-0.00000389;0.00000329;-0.00000782;-0.00005706;-0.00004812;
-0.00003261;-0.00003064;0.00000501;-0.00002711;-0.00001303;-0.00002660;-0.00004394;-0.00008062;
-0.00001026;-0.00003753;0.00000174;-0.00002014;0.00001866;-0.00000930;0.00001618;-0.00001933;
-0.00001989;-0.00003668;-0.00000755;0.00000454;0.00003194;-0.00002689;0.00002186;-0.00001140;
-0.00003983;-0.00002349;0.00000874;0.00002199;0.00004602;0.00000883;0.00004578;-0.00005150;
-0.00005599;-0.00000778;0.00001891;0.00002347;-0.00000230;-0.00000963;0.00004043;-0.00003717;
-0.00003914;0.00000892;0.00002434;0.00000083;-0.00002445;0.00000400;0.00003232;-0.00006828;
-0.00001743;0.00002360;0.00000369;-0.00001909;-0.00000744;0.00003882;0.00002356;-0.00007264;
-0.00000963;0.00002226;0.00003681;0.00000159;0.00002736;0.00008427;0.00004155;-0.00002638;
-0.00000449;0.00002494;0.00003728;0.00000494;0.00000514;0.00006077;0.00003306;-0.00003201;
-0.00000612;0.00001491;0.00001987;-0.00001209;-0.00000326;0.00001475;0.00000758;-0.00006042;
-0.00000235;0.00000534;0.00001064;-0.00001294;0.00001618;0.00000992;0.00001021;-0.00007278;
0.00000617;0.00001173;0.00003970;-0.00000447;0.00000807;0.00005823;0.00004003;-0.00003449;
-0.00000465;0.00001708;0.00004099;-0.00000829;0.00000304;0.00006524;0.00000704;-0.00003147;
-0.00000253;0.00000382;0.00001216;-0.00000635;-0.00001223;0.00001920;-0.00000284;-0.00005436;
0.00003784;-0.00002309;-0.00002304;-0.00001390;-0.00000420;0.00002888;0.00000617;-0.00003643;
0.00003746;-0.00001486;-0.00000074;-0.00002959;0.00003731;0.00003429;-0.00000094;-0.00003994;
-0.00002562;-0.00002356;0.00002184;0.00003456;0.00005738;0.00002832;0.00004227;-0.00003552;
-0.00002076;-0.00002195;0.00000977;0.00004958;0.00007579;0.00003529;0.00003666;-0.00005659;
-0.00006551;-0.00000662;-0.00001710;0.00004338;0.00008335;-0.00000159;0.00004039;-0.00003688;
-0.00006022;-0.00001556;-0.00004028;-0.00000116;0.00005957;-0.00002155;-0.00001652;-0.00004935;
-0.00010791;-0.00003529;-0.00004712;0.00002068;0.00004542;0.00001044;-0.00000034;-0.00002906;
-0.00009613;-0.00005293;0.00001397;-0.00000688;0.00006969;0.00003773;0.00002173;-0.00000561;
-0.00007396;-0.00006484;0.00002819;-0.00002148;0.00005279;0.00003648;-0.00000338;-0.00002114;
-0.00004043;-0.00003619;-0.00003380;-0.00002088;0.00006817;-0.00000085;0.00000273;-0.00003753;
-0.00002908;-0.00004524;-0.00003029;0.00000751;0.00008185;0.00002789;0.00000083;-0.00003565;
-0.00001658;-0.00005190;0.00003393;0.00001305;0.00010599;0.00001386;-0.00000139;0.00000027;
-0.00002687;-0.00005523;0.00001690;0.00001482;0.00010394;0.00006600;-0.00004097;-0.00000241;
0.00002012;-0.00002405;0.00000807;-0.00000221;0.00006435;0.00000769;-0.00002971;-0.00000094;
0.00002065;0.00002524;0.00001234;0.00000597;0.00002716;0.00002490;-0.00000304;-0.00003272;
-0.00001942;0.00005581;0.00001835;0.00003187;0.00011317;0.00005005;0.00001460;-0.00000215;
-0.00003248;0.00000340;-0.00001683;0.00001741;0.00007977;0.00005917;0.00002369;-0.00001489;
0.00000025;0.00000130;-0.00003800;-0.00000550;0.00010369;0.00005481;0.00000592;-0.00005244;
-0.00006866;-0.00001303;-0.00002251;-0.00001191;0.00007515;-0.00003710;0.00002696;-0.00000009;
-0.00004866;-0.00000020;-0.00005400;-0.00000999;0.00002486;-0.00004940;0.00002570;-0.00003243;
-0.00006764;-0.00000617;-0.00005912;-0.00007027;0.00002410;-0.00006576;-0.00000237;-0.00007334;
-0.00005304;-0.00001220;-0.00002691;-0.00001658;0.00006706;-0.00004146;-0.00001075;-0.00007604;
-0.00006066;0.00000295;-0.00000237;-0.00000322;0.00008916;-0.00000277;-0.00001401;-0.00005863;
-0.00007041;-0.00003845;-0.00001679;-0.00002707;0.00008360;-0.00001071;0.00000923;-0.00003827;
-0.00004435;-0.00000664;-0.00003891;-0.00004175;0.00007065;-0.00003509;-0.00003026;-0.00006330;
-0.00004998;-0.00001120;-0.00003945;-0.00001712;0.00006312;-0.00004589;-0.00005476;-0.00002436;
-0.00008100;-0.00001229;-0.00001752;-0.00002032;0.00009388;0.00001057;-0.00002693;-0.00003317;
-0.00005525;-0.00001039;-0.00001527;-0.00001529;0.00010166;-0.00001214;-0.00004410;-0.00007343;
-0.00005608;-0.00001013;-0.00002608;-0.00003833;0.00005016;-0.00004578;-0.00006996;-0.00007385;
-0.00003710;-0.00001120;-0.00001933;-0.00005221;0.00007919;0.00001024;-0.00004794;-0.00005803;
-0.00004698;0.00000498;-0.00000968;-0.00002488;0.00006694;0.00002434;-0.00002461;-0.00003174;
-0.00003760;0.00001401;-0.00004090;-0.00001826;0.00003402;0.00001721;-0.00001817;-0.00001772;
-0.00000691;-0.00002378;-0.00002266;-0.00004307;0.00005373;-0.00000536;-0.00002007;-0.00007454;
-0.00003319;-0.00001375;-0.00003494;-0.00002812;0.00004200;-0.00002065;0.00002047;-0.00004010;
